customer_id,name,dob,country,occupation,account_open_date,kyc_status,customer_type,transaction_id,date,amount_usd,transaction_country,merchant,channel,risk_level
C0258,sergio knight,1966-10-14,canada,doctor,2021-02-07,pending,corporate,T01253,2024-12-01,249.56,mexico,amazon,online,
C0259,mark johnson,1990-04-14,germany,engineer,2025-01-09,verified,retail,T00193,2025/02/02,4613.55,mexico,bestbuy,wire,
C0259,mark johnson,1990-04-14,germany,engineer,2025-01-09,verified,retail,T00553,2024-08-30,160551.0,china,bestbuy,in-person,
C0260,jason peterson,1964-09-10,china,business owner,2023-03-01,pending,corporate,T01390,2025-01-11,1209.5,us,amazon,in-person,
C0261,paula bradley,1945-04-17,germany,unemployed,2020-12-16,verified,corporate,T01094,2024-10-04,1437.7,us,walmart,wire,
C0262,paul williams,1945-01-23,us,unemployed,2022-10-29,verified,corporate,T00493,2025-02-19,649.75,canada,amazon,online,
C0262,paul williams,1945-01-23,us,unemployed,2022-10-29,verified,corporate,T01294,2025-05-09,2338.92,brazil,crypto exchange,wire,
C0263,jeff lawson,1967-09-12,mexico,business owner,2022-11-01,verified,corporate,T00078,2024-12-21,153.86,china,bestbuy,in-person,
C0263,jeff lawson,1967-09-12,mexico,business owner,2022-11-01,verified,corporate,T00557,2025-03-06,287.78,us,walmart,wire,
C0264,jose reed,1947-01-22,russia,doctor,2022-12-03,verified,retail,T00013,2024-09-03,3572.86,us,bestbuy,online,
C0264,jose reed,1947-01-22,russia,doctor,2022-12-03,verified,retail,T01322,2024-11-19,347.62,us,ebay,online,
C0265,leslie rose,1960-07-01,uk,unemployed,2020-11-24,pending,corporate,T00662,2024/10/04,8612.39,us,luxury retailer,online,Low
C0265,leslie rose,1960-07-01,uk,unemployed,2020-11-24,pending,corporate,T00663,2024-12-19,1861.67,us,walmart,wire,Low
C0265,leslie rose,1960-07-01,uk,unemployed,2020-11-24,pending,corporate,T00674,2024-10-01,1486.82,germany,ebay,in-person,Low
C0265,leslie rose,1960-07-01,uk,unemployed,2020-11-24,pending,corporate,T00716,2025-03-15,5305.11,mexico,ebay,in-person,Low
C0265,leslie rose,1960-07-01,uk,unemployed,2020-11-24,pending,corporate,T00806,2025-05-01,2666.98,canada,crypto exchange,in-person,Low
C0265,leslie rose,1960-07-01,uk,unemployed,2020-11-24,pending,corporate,T01467,2024-12-02,7559.73,canada,walmart,in-person,Low
C0266,william brown,1953-06-03,brazil,engineer,2023-01-28,verified,corporate,T00236,2024-09-29,2563.52,mexico,amazon,in-person,
C0266,william brown,1953-06-03,brazil,engineer,2023-01-28,verified,corporate,T00251,2024-10-28,697.55,mexico,amazon,wire,
C0266,william brown,1953-06-03,brazil,engineer,2023-01-28,verified,corporate,T00521,2025-02-13,1803.45,uk,walmart,online,
C0266,william brown,1953-06-03,brazil,engineer,2023-01-28,verified,corporate,T00751,2025-02-05,248.63,us,ebay,online,
C0266,william brown,1953-06-03,brazil,engineer,2023-01-28,verified,corporate,T01327,2024.09.17,40207.0,us,walmart,wire,
C0267,pamela duran,1959-03-18,brazil,doctor,2023-04-21,verified,retail,T00440,2024-10-26,169.7,russia,bestbuy,online,
C0267,pamela duran,1959-03-18,brazil,doctor,2023-04-21,verified,retail,T00712,2025-01-28,1810.89,us,luxury retailer,online,
C0267,pamela duran,1959-03-18,brazil,doctor,2023-04-21,verified,retail,T00826,2024-12-17,5047.85,us,bestbuy,wire,
C0267,pamela duran,1959-03-18,brazil,doctor,2023-04-21,verified,retail,T01135,2024.08.10,2299.34,us,ebay,online,
C0268,jonathan jordyn,1948-04-20,us,teacher,2023-09-30,pending,corporate,T00271,2024-12-23,3314.75,uk,walmart,wire,
C0268,jonathan jordyn,1948-04-20,us,teacher,2023-09-30,pending,corporate,T00566,2024-08-11,1782.79,us,bestbuy,online,
C0268,jonathan jordyn,1948-04-20,us,teacher,2023-09-30,pending,corporate,T01335,2025-01-12,7361.28,canada,bestbuy,in-person,
C0268,jonathan jordyn,1948-04-20,us,teacher,2023-09-30,pending,corporate,T01437,2025-04-21,736.14,mexico,ebay,in-person,
C0269,crystal hansen,1984-12-21,us,engineer,2023-07-11,pending,retail,T00519,2024-10-27,8728.55,canada,ebay,in-person,
C0270,scott williams,1940-10-14,us,doctor,2024-06-03,verified,corporate,T00026,2024-11-02,3075.87,us,walmart,online,
C0270,scott williams,1940-10-14,us,doctor,2024-06-03,verified,corporate,T00589,2025-04-02,274.04,us,amazon,online,
C0270,scott williams,1940-10-14,us,doctor,2024-06-03,verified,corporate,T00789,2025/06/16,1239.82,russia,amazon,in-person,
C0270,scott williams,1940-10-14,us,doctor,2024-06-03,verified,corporate,T01002,2024-11-01,1561.34,uk,ebay,online,
C0271,shannon johnston,1978-07-13,uk,business owner,2023-12-14,verified,corporate,T01350,2025-05-15,81.87,us,amazon,wire,
C0272,jennifer wxlson,1940-12-06,mexico,student,2023-04-11,verified,corporate,T00549,2025-05-29,1469.22,canada,ebay,wire,
C0273,travis stevens,1986-06-10,us,doctor,2023-08-04,verified,corporate,T00095,2024-08-16,2947.78,uk,not recorded,in-person,
C0273,travis stevens,1986-06-10,us,doctor,2023-08-04,verified,corporate,T00863,2024-08-08,1486.32,us,amazon,in-person,
C0273,travis stevens,1986-06-10,us,doctor,2023-08-04,verified,corporate,T00923,2025-02-11,4499.08,us,amazon,wire,
C0274,ryan sanchez,1979-08-02,germany,doctor,2023-12-02,pending,corporate,T00001,2025-03-19,938.54,canada,unknown vendor,online,
C0274,ryan sanchez,1979-08-02,germany,doctor,2023-12-02,pending,corporate,T00077,2024-09-08,2950.43,mexico,bestbuy,wire,
C0274,ryan sanchez,1979-08-02,germany,doctor,2023-12-02,pending,corporate,T00603,2025-05-23,389.62,us,amazon,in-person,
C0274,ryan sanchez,1979-08-02,germany,doctor,2023-12-02,pending,corporate,T00763,2025-03-18,571.34,canada,walmart,wire,
C0274,ryan sanchez,1979-08-02,germany,doctor,2023-12-02,pending,corporate,T00869,2025-02-27,3957.9,germany,bestbuy,wire,
C0274,ryan sanchez,1979-08-02,germany,doctor,2023-12-02,pending,corporate,T01105,2024-12-27,10560.1,canada,bestbuy,in-person,
C0275,jennifer collins,1962-08-13,uk,business owner,2022-05-25,verified,corporate,T00308,2025/03/18,780.04,us,walmart,wire,
C0275,jennifer collins,1962-08-13,uk,business owner,2022-05-25,verified,corporate,T00734,2024-08-14,1480.75,us,walmart,online,
C0275,jennifer collins,1962-08-13,uk,business owner,2022-05-25,verified,corporate,T00835,2024-10-21,1379.78,canada,amazon,online,
C0276,christopher dixon,1947-04-10,us,teacher,2025-01-09,pending,corporate,T00043,2024-08-09,69.99,us,amazon,online,
C0276,christopher dixon,1947-04-10,us,teacher,2025-01-09,pending,corporate,T00913,2025-02-14,1957.12,us,ebay,wire,
C0277,susan bailey,1989-01-04,us,engineer,2021-10-07,verified,retail,T00053,2024-07-10,5610.19,us,unknown vendor,online,
C0277,susan bailey,1989-01-04,us,engineer,2021-10-07,verified,retail,T00687,2024-08-26,1695.46,russia,unknown vendor,in-person,
C0277,susan bailey,1989-01-04,us,engineer,2021-10-07,verified,retail,T00793,2024-11-05,1409.99,us,ebay,in-person,
C0277,susan bailey,1989-01-04,us,engineer,2021-10-07,verified,retail,T01161,2024-08-22,3495.29,us,bestbuy,in-person,
C0277,susan bailey,1989-01-04,us,engineer,2021-10-07,verified,retail,T01250,2025-02-02,1917.62,us,bestbuy,in-person,
C0277,susan bailey,1989-01-04,us,engineer,2021-10-07,verified,retail,T01279,2025-05-16,307.46,germany,ebay,online,
C0277,susan bailey,1989-01-04,us,engineer,2021-10-07,verified,retail,T01389,2025-03-11,7001.22,uk,bestbuy,online,
C0278,charles gonzalez,1980-07-03,us,doctor,2021-10-23,verified,retail,T00346,2025-03-11,1913.44,us,not recorded,online,
C0278,charles gonzalez,1980-07-03,us,doctor,2021-10-23,verified,retail,T00935,2024-10-02,376.71,us,ebay,in-person,
C0278,charles gonzalez,1980-07-03,us,doctor,2021-10-23,verified,retail,T00936,2025-04-19,635.75,mexico,amazon,online,
C0279,mary thompson,1992-02-08,canada,engineer,2024-09-18,verified,retail,T01067,2025-01-18,545.66,mexico,amazon,in-person,
C0280,justin riley,1985-11-11,uk,engineer,2025-04-24,verified,retail,T00147,2024-09-13,1880.98,us,walmart,online,
C0280,justin riley,1985-11-11,uk,engineer,2025-04-24,verified,retail,T00201,2025-02-21,2054.62,us,bestbuy,in-person,
C0280,justin riley,1985-11-11,uk,engineer,2025-04-24,verified,retail,T00873,2025-04-20,2065.65,us,walmart,in-person,
C0280,justin riley,1985-11-11,uk,engineer,2025-04-24,verified,retail,T01382,2024-10-31,992.14,us,walmart,wire,
C0281,victoria morris,,canada,unemployed,2023-03-15,verified,retail,T00497,2025-04-08,1752.49,us,amazon,wire,
C0281,victoria morris,,canada,unemployed,2023-03-15,verified,retail,T00792,2025-07-03,1764.89,us,luxury retailer,in-person,
C0281,victoria morris,,canada,unemployed,2023-03-15,verified,retail,T00914,2025-03-06,1053.27,us,walmart,online,
C0281,victoria morris,,canada,unemployed,2023-03-15,verified,retail,T01064,2024-08-07,1081.77,us,bestbuy,online,
C0282,barry ramos,1960-02-13,germany,unemployed,2022-11-06,verified,retail,T00198,2025-06-18,4548.19,uk,ebay,wire,
C0282,barry ramos,1960-02-13,germany,unemployed,2022-11-06,verified,retail,T00588,2025-03-20,275.95,us,walmart,wire,
C0282,barry ramos,1960-02-13,germany,unemployed,2022-11-06,verified,retail,T00721,2024-09-26,5572.25,us,walmart,in-person,
C0282,barry ramos,1960-02-13,germany,unemployed,2022-11-06,verified,retail,T00868,2025-02-28,401.61,us,bestbuy,online,
C0282,barry ramos,1960-02-13,germany,unemployed,2022-11-06,verified,retail,T01011,2025-05-03,500.03,us,amazon,in-person,
C0282,barry ramos,1960-02-13,germany,unemployed,2022-11-06,verified,retail,T01043,2025-01-27,767.66,us,amazon,in-person,
C0283,heather jones,1970-12-07,us,teacher,2024-05-10,verified,corporate,T00076,2024-07-30,2611.33,us,amazon,wire,
C0283,heather jones,1970-12-07,us,teacher,2024-05-10,verified,corporate,T00430,2025-02-10,249.01,us,amazon,wire,
C0283,heather jones,1970-12-07,us,teacher,2024-05-10,verified,corporate,T00640,2024-09-05,947.33,us,ebay,online,
C0283,heather jones,1970-12-07,us,teacher,2024-05-10,verified,corporate,T01450,2025-04-15,2299.27,us,ebay,in-person,
C0284,jacob mitchell,1983-05-20,canada,engineer,2021-04-12,verified,retail,T00282,2024-07-14,824.96,russia,walmart,in-person,
C0284,jacob mitchell,1983-05-20,canada,engineer,2021-04-12,verified,retail,T00380,2025-01-20,662.17,canada,walmart,wire,
C0285,katie fyrd,1977-03-26,us,teacher,2020-11-10,verified,corporate,,,,,,,
C0286,robert pearson,1961-05-23,uk,business owner,2024/07/22,verified,corporate,T00066,2024-09-09,1564.81,uk,bestbuy,wire,
C0286,robert pearson,1961-05-23,uk,business owner,2024/07/22,verified,corporate,T01490,2024-09-07,1190.93,us,bestbuy,online,
C0287,tina hayes,1994-09-12,canada,unemployed,2023-06-08,verified,corporate,T00033,2024-08-08,134.53,us,walmart,not recorded,
C0287,tina hayes,1994-09-12,canada,unemployed,2023-06-08,verified,corporate,T00173,2024-10-12,1435.26,us,bestbuy,wire,
C0287,tina hayes,1994-09-12,canada,unemployed,2023-06-08,verified,corporate,T01042,2024-09-23,3128.19,uk,amazon,wire,
C0287,tina hayes,1994-09-12,canada,unemployed,2023-06-08,verified,corporate,T01083,2024-11-05,1081.13,russia,bestbuy,wire,
C0287,tina hayes,1994-09-12,canada,unemployed,2023-06-08,verified,corporate,T01428,2025-02-28,6065.28,germany,bestbuy,online,
C0288,mrs. maria williams,1987-09-01,uk,unemployed,2024-03-27,verified,corporate,T00442,2025-05-05,8630.92,mexico,ebay,wire,
C0288,mrs. maria williams,1987-09-01,uk,unemployed,2024-03-27,verified,corporate,T00563,2025-05-10,293.23,us,ebay,in-person,
C0288,mrs. maria williams,1987-09-01,uk,unemployed,2024-03-27,verified,corporate,T00924,2024-09-08,3217.43,brazil,amazon,online,
C0289,kelly bishop md,2001-12-23,uk,teacher,2022-12-01,verified,corporate,T00159,2025-05-24,542.67,germany,ebay,wire,
C0289,kelly bishop md,2001-12-23,uk,teacher,2022-12-01,verified,corporate,T00242,2025-03-26,6155.12,us,ebay,wire,
C0289,kelly bishop md,2001-12-23,uk,teacher,2022-12-01,verified,corporate,T00409,2024-11-22,4715.81,canada,walmart,in-person,
C0290,raymond shelton,1943-01-28,russia,student,2023-05-11,verified,corporate,T00635,2025-06-24,226.72,uk,walmart,wire,
C0290,raymond shelton,1943-01-28,russia,student,2023-05-11,verified,corporate,T00699,2025-06-13,335.33,us,amazon,in-person,
C0290,raymond shelton,1943-01-28,russia,student,2023-05-11,verified,corporate,T00892,2024-09-08,3871.67,us,ebay,online,
C0291,brandon gregory,1958-11-06,canada,student,2022-08-27,verified,retail,T00011,2024-08-06,41.6,mexico,amazon,in-person,
C0291,brandon gregory,1958-11-06,canada,student,2022-08-27,verified,retail,T00114,2025-02-21,3301.77,russia,bestbuy,in-person,
C0291,brandon gregory,1958-11-06,canada,student,2022-08-27,verified,retail,T01052,2024-07-23,1505.53,us,walmart,not recorded,
C0292,mary escobar,1998-12-09,us,engineer,2021-10-16,verified,corporate,T01388,2025-05-09,280.53,mexico,not recorded,in-person,
C0293,kevin thomas,1963-04-26,mexico,unemployed,2023-02-24,verified,corporate,T00133,2024-10-08,255.36,uk,ebay,online,
C0293,kevin thomas,1963-04-26,mexico,unemployed,2023-02-24,verified,corporate,T00451,2024-08-18,3002.49,russia,bestbuy,in-person,
C0293,kevin thomas,1963-04-26,mexico,unemployed,2023-02-24,verified,corporate,T00776,2025-05-06,324.84,us,crypto exchange,online,
C0293,kevin thomas,1963-04-26,mexico,unemployed,2023-02-24,verified,corporate,T00999,2024.10.27,6000.98,canada,ebay,online,
C0293,kevin thomas,1963-04-26,mexico,unemployed,2023-02-24,verified,corporate,T01023,2024-07-15,5164.5,mexico,amazon,online,
C0294,melissa myers,1980-01-02,us,unemployed,2021-03-26,verified,corporate,T00623,2024-12-31,925.57,uk,ebay,online,
C0295,james conner,1994-11-06,uk,student,2021-08-07,verified,retail,T00055,2024-12-13,1822.11,us,ebay,in-person,
C0295,james conner,1994-11-06,uk,student,2021-08-07,verified,retail,T00340,2024-08-19,205.91,russia,walmart,wire,
C0295,james conner,1994-11-06,uk,student,2021-08-07,verified,retail,T00724,2024-09-02,2702.79,us,amazon,in-person,
C0295,james conner,1994-11-06,uk,student,2021-08-07,verified,retail,T01187,2025-03-13,2328.77,uk,bestbuy,online,
C0296,sandra zodgers,1986-02-26,china,business owner,2024-12-27,pending,retail,T00178,2025-05-08,977.92,us,unknown vendor,online,
C0296,sandra zodgers,1986-02-26,china,business owner,2024-12-27,pending,retail,T00866,2024-08-20,1640.33,us,bestbuy,in-person,
C0296,sandra zodgers,1986-02-26,china,business owner,2024-12-27,pending,retail,T01020,2024-07-08,69.07,mexico,walmart,wire,
C0296,sandra zodgers,1986-02-26,china,business owner,2024-12-27,pending,retail,T01096,2024-09-22,388.45,us,walmart,in-person,
C0297,michael romero,1940-10-02,uk,not provided,2023-08-06,verified,corporate,T00082,2025-01-10,1952.6,canada,amazon,online,
C0297,michael romero,1940-10-02,uk,not provided,2023-08-06,verified,corporate,T01326,2025-02-09,821.65,us,amazon,online,
C0298,trevor peterson,1991-08-25,us,business owner,2024-08-24,verified,corporate,T00831,2025-01-30,508.76,canada,bestbuy,in-person,
C0299,zachary xoore,1959-08-22,us,doctor,2021-05-16,verified,retail,T01080,2024-10-27,5989.91,us,luxury retailer,wire,
C0299,zachary xoore,1959-08-22,us,doctor,2021-05-16,verified,retail,T01290,2024-10-07,163.68,uk,walmart,wire,
C0299,zachary xoore,1959-08-22,us,doctor,2021-05-16,verified,retail,T01486,2025-03-15,912.87,mexico,bestbuy,online,
C0300,kimberly rodgers,1975-05-06,mexico,student,2020-10-31,verified,retail,T00460,2025-05-21,252.98,us,unknown vendor,wire,
C0300,kimberly rodgers,1975-05-06,mexico,student,2020-10-31,verified,retail,T00614,2025-06-18,170.59,us,walmart,wire,
C0300,kimberly rodgers,1975-05-06,mexico,student,2020-10-31,verified,retail,T00698,2024-11-25,1740.91,us,unknown vendor,wire,
C0300,kimberly rodgers,1975-05-06,mexico,student,2020-10-31,verified,retail,T01133,2024-11-10,169.04,us,walmart,in-person,
C0301,sherri williamson,1980-02-26,us,teacher,2023-09-19,verified,corporate,T00112,2025-06-04,351.62,us,walmart,wire,
C0302,christophxr schwartz,1982-01-10,russia,unemployed,2021-12-02,verified,corporate,T00164,2025-05-11,1534.77,mexico,amazon,online,
C0302,christophxr schwartz,1982-01-10,russia,unemployed,2021-12-02,verified,corporate,T00246,2024-09-02,5271.05,canada,bestbuy,wire,
C0303,amanda diaz,1988-06-24,mexico,student,2022-07-13,verified,corporate,T00670,2025-01-07,671.21,us,walmart,online,
C0303,amanda diaz,1988-06-24,mexico,student,2022-07-13,verified,corporate,T01226,2025-03-03,2035.13,us,bestbuy,online,
C0304,lisa goodwin,1992-11-06,china,business owner,2024-04-30,verified,corporate,T01212,2025-03-28,1200.72,uk,bestbuy,in-person,
C0304,lisa goodwin,1992-11-06,china,business owner,2024-04-30,verified,corporate,T01342,2024-07-13,1242.11,us,amazon,wire,
C0305,david shezpard,1992-11-20,mexico,doctor,2024-07-02,verified,retail,T00254,2024-08-08,762.29,us,unknown vendor,online,
C0305,david shezpard,1992-11-20,mexico,doctor,2024-07-02,verified,retail,T00886,2025-01-25,393.36,mexico,amazon,in-person,
C0306,cheyenne gregory,1978-04-30,us,student,2024-04-04,verified,retail,T00130,2025-01-12,1429.75,uk,bestbuy,wire,
C0306,cheyenne gregory,1978-04-30,us,student,2024-04-04,verified,retail,T00187,2025-01-18,3398.97,us,bestbuy,online,
C0306,cheyenne gregory,1978-04-30,us,student,2024-04-04,verified,retail,T00209,2025-03-21,10.15,uk,bestbuy,not recorded,
C0306,cheyenne gregory,1978-04-30,us,student,2024-04-04,verified,retail,T00335,2024-09-16,94.19,us,unknown vendor,wire,
C0306,cheyenne gregory,1978-04-30,us,student,2024-04-04,verified,retail,T00479,2024-10-16,6967.15,uk,bestbuy,in-person,
C0306,cheyenne gregory,1978-04-30,us,student,2024-04-04,verified,retail,T00586,2024-12-31,549.26,us,crypto exchange,in-person,
C0306,cheyenne gregory,1978-04-30,us,student,2024-04-04,verified,retail,T00681,2024-11-16,3397.33,uk,amazon,wire,
C0306,cheyenne gregory,1978-04-30,us,student,2024-04-04,verified,retail,T00947,2024-12-01,294.42,us,ebay,wire,
C0307,douglas reyes,1975-05-29,us,not provided,2024-01-27,verified,corporate,T01323,2025-02-11,4108.07,canada,not recorded,wire,
C0308,ruth solis,1948-12-05,uk,student,2022-08-21,pending,retail,T00436,2024-07-18,2414.42,russia,amazon,in-person,
C0308,ruth solis,1948-12-05,uk,student,2022-08-21,pending,retail,T01360,2024-07-29,1794.69,canada,ebay,wire,
C0309,john watson,2003-02-02,mexico,business owner,2021-05-20,pending,corporate,T01462,2025.05.07,2106.7,canada,ebay,wire,
C0310,kelli martinzz,1945-03-21,us,doctor,2021-11-16,verified,corporate,T01060,2025-06-18,1975.07,uk,ebay,wire,
C0310,kelli martinzz,1945-03-21,us,doctor,2021-11-16,verified,corporate,T01093,2024-10-19,1871.64,brazil,ebay,wire,
C0310,kelli martinzz,1945-03-21,us,doctor,2021-11-16,verified,corporate,T01223,2024-09-01,1132.45,us,walmart,in-person,
C0311,taylor hernandez,1969-04-13,brazil,doctor,2021-04-16,verified,retail,T00378,2025-04-01,47.09,china,amazon,online,
C0311,taylor hernandez,1969-04-13,brazil,doctor,2021-04-16,verified,retail,T00677,2024-12-25,237.65,germany,not recorded,online,
C0311,taylor hernandez,1969-04-13,brazil,doctor,2021-04-16,verified,retail,T00723,2025-04-22,137.62,germany,bestbuy,wire,
C0312,courtney hayes,1963-04-20,uk,student,2020-09-26,verified,retail,T00249,2025-01-09,6627.47,us,crypto exchange,online,
C0312,courtney hayes,1963-04-20,uk,student,2020-09-26,verified,retail,T00268,2024-11-18,2424.58,us,ebay,in-person,
C0313,james brooks,1965-10-16,us,not provided,2021-03-16,verified,corporate,T01131,2025-05-26,2570.51,brazil,unknown vendor,wire,
C0313,james brooks,1965-10-16,us,not provided,2021-03-16,verified,corporate,T01183,2024-07-14,2002.73,us,ebay,online,
C0314,alfred galvan,1996-08-13,uk,engineer,2023-05-13,verified,corporate,T00515,2025-01-31,92.55,us,ebay,in-person,High
C0314,alfred galvan,1996-08-13,uk,engineer,2023-05-13,verified,corporate,T01192,2025-06-22,1745.36,us,amazon,wire,High
C0314,alfred galvan,1996-08-13,uk,engineer,2023-05-13,verified,corporate,T01199,2025-07-06,2769.81,germany,ebay,not recorded,High
C0315,byenda mitchell,1995-12-23,canada,unemployed,2024-07-12,verified,retail,T00049,2025-05-06,1582.45,canada,unknown vendor,online,
C0315,byenda mitchell,1995-12-23,canada,unemployed,2024-07-12,verified,retail,T00471,2025-05-24,24.46,us,bestbuy,wire,
C0315,byenda mitchell,1995-12-23,canada,unemployed,2024-07-12,verified,retail,T00596,2024-09-28,1284.76,brazil,amazon,online,
C0315,byenda mitchell,1995-12-23,canada,unemployed,2024-07-12,verified,retail,T01003,2025-04-19,4126.28,uk,ebay,not recorded,
C0315,byenda mitchell,1995-12-23,canada,unemployed,2024-07-12,verified,retail,T01330,2025-06-13,1379.09,mexico,luxury retailer,in-person,
C0316,brenda thornton,1970-01-15,us,unemployed,2020-07-22,verified,retail,T00207,2024-10-10,213.99,us,amazon,online,
C0316,brenda thornton,1970-01-15,us,unemployed,2020-07-22,verified,retail,T00328,2025-05-11,1892.06,us,amazon,wire,
C0316,brenda thornton,1970-01-15,us,unemployed,2020-07-22,verified,retail,T00634,2025-03-30,1519.06,mexico,ebay,online,
C0316,brenda thornton,1970-01-15,us,unemployed,2020-07-22,verified,retail,T00906,2025-05-15,4463.73,russia,walmart,in-person,
C0316,brenda thornton,1970-01-15,us,unemployed,2020-07-22,verified,retail,T00946,2024.11.24,22.11,us,ebay,online,
C0316,brenda thornton,1970-01-15,us,unemployed,2020-07-22,verified,retail,T01114,2024-12-28,1539.95,us,unknown vendor,online,
C0317,alicia lewxs,,us,business owner,2025/03/07,verified,corporate,T00810,2024-08-01,240.36,us,walmart,not recorded,
C0318,lisa henderyon,1992-04-30,uk,engineer,2022-12-18,verified,retail,T00191,2025-03-31,195.45,us,bestbuy,online,
C0319,bryan allen,1982-12-29,us,teacher,2024-05-26,verified,corporate,T00290,2025-07-02,1787.27,us,bestbuy,wire,
C0320,russell porter,1975-12-28,uk,not provided,2020-08-26,verified,corporate,T00406,2025-03-03,4517.58,uk,walmart,online,
C0320,russell porter,1975-12-28,uk,not provided,2020-08-26,verified,corporate,T00486,2024-08-20,4628.47,us,luxury retailer,in-person,
C0320,russell porter,1975-12-28,uk,not provided,2020-08-26,verified,corporate,T01409,2025-04-17,1760.66,canada,amazon,in-person,
C0321,laura higgins,1959-05-02,germany,teacher,2024-02-29,verified,corporate,T00227,2024-10-14,7224.62,canada,bestbuy,online,
C0321,laura higgins,1959-05-02,germany,teacher,2024-02-29,verified,corporate,T00233,2025-02-16,1720.31,us,ebay,online,
C0322,harry duncan,1952-04-04,brazil,engineer,2021-03-28,verified,corporate,T00216,2025-03-13,541.65,us,bestbuy,not recorded,
C0322,harry duncan,1952-04-04,brazil,engineer,2021-03-28,verified,corporate,T01016,2025-04-27,5187.17,us,unknown vendor,wire,
C0322,harry duncan,1952-04-04,brazil,engineer,2021-03-28,verified,corporate,T01375,2025-04-05,567.99,brazil,amazon,not recorded,
C0322,harry duncan,1952-04-04,brazil,engineer,2021-03-28,verified,corporate,T01416,2025-04-04,5516.76,canada,unknown vendor,in-person,
C0323,heather ashley,1976-07-15,us,teacher,2024-10-29,verified,corporate,T00174,2025-03-18,513.65,us,ebay,wire,
C0323,heather ashley,1976-07-15,us,teacher,2024-10-29,verified,corporate,T00319,2024-12-04,340.24,brazil,amazon,in-person,
C0323,heather ashley,1976-07-15,us,teacher,2024-10-29,verified,corporate,T00604,2024-10-24,185.77,canada,unknown vendor,wire,
C0323,heather ashley,1976-07-15,us,teacher,2024-10-29,verified,corporate,T01049,2025-04-08,4081.96,russia,ebay,in-person,
C0323,heather ashley,1976-07-15,us,teacher,2024-10-29,verified,corporate,T01110,2025-01-30,334.23,us,amazon,online,
C0323,heather ashley,1976-07-15,us,teacher,2024-10-29,verified,corporate,T01169,2025-05-21,12.81,mexico,bestbuy,in-person,
C0324,katie smith,1998-12-10,us,student,2024-07-05,verified,retail,T00644,2024-10-20,793.5,us,ebay,wire,
C0324,katie smith,1998-12-10,us,student,2024-07-05,verified,retail,T00774,2025-03-13,1012.63,germany,unknown vendor,in-person,
C0324,katie smith,1998-12-10,us,student,2024-07-05,verified,retail,T01219,2024-10-20,2125.59,us,amazon,wire,
C0324,katie smith,1998-12-10,us,student,2024-07-05,verified,retail,T01456,2024-09-25,5345.81,us,walmart,in-person,
C0325,james brooks,1990-05-14,uk,business owner,2020-08-25,pending,retail,T00468,2024-12-18,4059.01,us,bestbuy,online,
C0325,james brooks,1990-05-14,uk,business owner,2020-08-25,pending,retail,T00974,2025-01-16,483.99,us,ebay,wire,
C0325,james brooks,1990-05-14,uk,business owner,2020-08-25,pending,retail,T01424,2025-02-24,321.14,us,bestbuy,wire,
C0326,austin allen,1984-03-24,us,business owner,2021-05-24,verified,retail,,,,,,,
C0327,nancyxcook,1942-07-12,uk,teacher,2023-07-05,pending,corporate,T00675,2025/01/23,1056.61,us,walmart,in-person,
C0328,robin thompson,1992-07-13,uk,business owner,2024-06-18,verified,corporate,T00444,2025-02-10,926.11,us,amazon,in-person,
C0328,robin thompson,1992-07-13,uk,business owner,2024-06-18,verified,corporate,T00795,2024-12-03,36.55,mexico,bestbuy,wire,
C0329,mrs. catherine taylor,1988-03-28,us,teacher,2024-05-27,flagged,retail,T00007,2025-05-11,119.68,uk,bestbuy,online,
C0329,mrs. catherine taylor,1988-03-28,us,teacher,2024-05-27,flagged,retail,T00086,2024-10-11,786.63,canada,bestbuy,in-person,
C0329,mrs. catherine taylor,1988-03-28,us,teacher,2024-05-27,flagged,retail,T00241,2025-05-01,5642.17,germany,amazon,in-person,
C0329,mrs. catherine taylor,1988-03-28,us,teacher,2024-05-27,flagged,retail,T00388,2024-09-16,390.67,uk,amazon,wire,
C0329,mrs. catherine taylor,1988-03-28,us,teacher,2024-05-27,flagged,retail,T00959,2025-03-17,363.72,china,walmart,in-person,
C0329,mrs. catherine taylor,1988-03-28,us,teacher,2024-05-27,flagged,retail,T01123,2025-03-29,3962.85,us,walmart,online,
C0329,mrs. catherine taylor,1988-03-28,us,teacher,2024-05-27,flagged,retail,T01464,2025-04-11,2144.98,us,bestbuy,in-person,
C0330,dakota moody,1999-10-16,russia,unemployed,2020-11-13,verified,corporate,T00438,2024-10-01,3450.37,us,unknown vendor,wire,
C0330,dakota moody,1999-10-16,russia,unemployed,2020-11-13,verified,corporate,T01431,2025-02-10,1212.98,china,luxury retailer,wire,
C0331,eric sanders,1995-01-01,us,teacher,2025-02-17,verified,corporate,T00039,2025-01-21,2305.5,germany,bestbuy,wire,
C0331,eric sanders,1995-01-01,us,teacher,2025-02-17,verified,corporate,T00106,2024-11-10,573.48,canada,not recorded,online,
C0331,eric sanders,1995-01-01,us,teacher,2025-02-17,verified,corporate,T01207,2025-04-13,2299.57,us,amazon,wire,
C0331,eric sanders,1995-01-01,us,teacher,2025-02-17,verified,corporate,T01266,2024-12-03,150.41,us,ebay,in-person,
